gdb_idx,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_9,property_10,property_11
110132,0.7749616503715515,1.282373309135437,-0.6579724550247192,-2.1771016120910645,1.1210991144180298,-2.1770689487457275,2.2552523612976074,-2.1770801544189453,-2.1770689487457275,-0.15121963620185852,-0.2879238426685333,3.118157386779785
110548,0.5381439328193665,1.0597386360168457,-0.00959913432598114,-2.2675061225891113,-0.7566129565238953,-2.2674834728240967,1.6667252779006958,-2.2674918174743652,-2.2674834728240967,-0.5027356743812561,0.6584397554397583,2.177208185195923
110632,2.0307934284210205,1.5339065790176392,1.4719045162200928,0.24862220883369446,-0.3721655607223511,0.24865326285362244,1.3463863134384155,0.24863988161087036,0.24865326285362244,1.648078441619873,-0.7685519456863403,1.504331111907959
111532,-1.0001260042190552,0.012338805943727493,-0.23179291188716888,-2.2563838958740234,-1.0017224550247192,-2.256385087966919,0.7290009260177612,-2.25638484954834,-2.256385087966919,-0.9412432909011841,0.8280060291290283,0.6429360508918762
111609,-0.8523316979408264,0.38470932841300964,-1.4044657945632935,-2.529698610305786,-0.3995209336280823,-2.5296876430511475,1.5675601959228516,-2.529691696166992,-2.5296874046325684,-2.0699543952941895,0.0851728618144989,1.4823654890060425
111977,-1.2862530946731567,-0.05143309757113457,-1.1901731491088867,-2.218599796295166,-0.22458477318286896,-2.2185990810394287,1.4715882539749146,-2.2185986042022705,-2.2185990810394287,-1.6853948831558228,0.5679500699043274,1.099936842918396
112462,0.10642309486865997,0.6079336404800415,-0.29843005537986755,-2.143228530883789,0.3676251173019409,-2.1432247161865234,1.6199980974197388,-2.1432271003723145,-2.1432247161865234,-0.16386352479457855,-0.5565948486328125,1.335194706916809
113013,1.3236525058746338,0.9876455068588257,1.2901513576507568,0.31106889247894287,-1.382368803024292,0.31107860803604126,1.1920514106750488,0.31107190251350403,0.31107863783836365,0.7797996997833252,0.9163262248039246,0.4372018575668335
113206,1.289351463317871,1.2227706909179688,0.4729069471359253,0.04116557538509369,-0.4432638883590698,0.04119032621383667,1.0961591005325317,0.041179776191711426,0.04119029641151428,0.3203063905239105,0.8949941992759705,1.3135555982589722
113643,-0.4814339280128479,0.6055673956871033,-0.31947922706604004,-1.9507372379302979,0.34553277492523193,-1.9507313966751099,2.1382997035980225,-1.9507343769073486,-1.950731635093689,-0.20759868621826172,-1.0355087518692017,1.2376240491867065
115071,1.0508594512939453,1.1020939350128174,0.18755851686000824,0.42375680804252625,0.3296473026275635,0.4237688481807709,1.7784843444824219,0.42376142740249634,0.4237687885761261,0.43821606040000916,-1.009487509727478,0.5106356739997864
115173,0.18930496275424957,0.5995396375656128,-0.5430678129196167,0.2858220934867859,-0.219895139336586,0.28583377599716187,1.0482763051986694,0.2858276665210724,0.2858336865901947,-0.8449121713638306,0.4307551085948944,0.35683420300483704
115190,-0.9670365452766418,0.2630627155303955,-1.5115476846694946,-2.194878101348877,0.4622655510902405,-2.1948695182800293,2.19740629196167,-2.194871664047241,-2.1948695182800293,-1.6660997867584229,1.1299209594726562,1.5325045585632324
115459,-0.6906904578208923,-0.1368628293275833,-0.883802592754364,-2.377333164215088,0.3829261064529419,-2.3773341178894043,1.6393578052520752,-2.3773317337036133,-2.377333879470825,-0.9071931838989258,-0.3860601484775543,1.717514991760254
115525,-0.8026202321052551,0.835262656211853,-0.47800809144973755,-2.2944979667663574,1.3321231603622437,-2.2944834232330322,1.7593814134597778,-2.294490337371826,-2.2944834232330322,0.20813527703285217,-0.6141765117645264,1.549716591835022
115788,-0.6889132857322693,-0.29971620440483093,-0.882945716381073,-2.012357473373413,0.362926721572876,-2.0123724937438965,2.7999377250671387,-2.012367010116577,-2.0123724937438965,-0.9245560169219971,-0.38657793402671814,1.5770879983901978
116104,0.7671905159950256,0.9497408270835876,-0.26906687021255493,-1.9685871601104736,0.6191027164459229,-1.9685810804367065,2.4890849590301514,-1.9685850143432617,-1.9685813188552856,0.03189835324883461,-1.167985200881958,1.762924313545227
116438,0.05473543703556061,0.655940592288971,-0.4549493193626404,-2.1688168048858643,0.5392609238624573,-2.1688058376312256,1.8914985656738281,-2.168809413909912,-2.1688055992126465,-0.25599852204322815,-0.6239295601844788,1.8380030393600464
116451,0.39782804250717163,0.9948903322219849,0.40097731351852417,-2.665846347808838,-0.7451702356338501,-2.665837526321411,0.9034555554389954,-2.6658432483673096,-2.665837526321411,0.02949884906411171,1.1388189792633057,1.363948106765747
117071,-0.0063902586698532104,0.533924400806427,-0.4036961793899536,-2.198242664337158,0.7109771370887756,-2.1982362270355225,1.7656434774398804,-2.1982383728027344,-2.1982362270355225,-0.08286494016647339,-0.46858635544776917,1.7757587432861328
117421,0.3890976309776306,0.18145333230495453,-0.932270884513855,0.18513238430023193,0.0830518901348114,0.1851259469985962,1.3559798002243042,0.18512654304504395,0.18512585759162903,-1.157967448234558,0.6528328657150269,0.20199735462665558
118103,0.06439389288425446,0.6153853535652161,-0.20349930226802826,-2.170928478240967,0.29626989364624023,-2.1709229946136475,1.581436038017273,-2.1709256172180176,-2.1709227561950684,-0.08715078234672546,-0.6715892553329468,1.425376534461975
119211,1.0583748817443848,0.3636114299297333,0.45948469638824463,0.412555456161499,-0.17948471009731293,0.41254597902297974,0.5391029715538025,0.41254663467407227,0.4125460386276245,0.4709475338459015,-0.7607776522636414,-0.3690030574798584
119304,1.2353270053863525,0.18517962098121643,1.3748160600662231,0.3285980224609375,-0.2676859498023987,0.32858386635780334,0.6945603489875793,0.3285871148109436,0.3285839557647705,1.5887166261672974,-0.7571199536323547,-0.13469448685646057
119313,1.3497791290283203,0.3332250118255615,1.3054494857788086,0.2676182985305786,-0.1481909602880478,0.26760974526405334,0.9211874604225159,0.2676113545894623,0.2676098346710205,1.5745608806610107,-0.85505610704422,0.26604750752449036
119908,-0.7133094668388367,0.9499683976173401,-0.2237936556339264,-2.339618682861328,-0.1657380610704422,-2.3395934104919434,1.6260828971862793,-2.3396029472351074,-2.3395934104919434,-0.40367504954338074,-0.4157732427120209,1.9412490129470825
120220,-0.12549833953380585,0.912197470664978,-0.36778944730758667,-2.5435428619384766,-0.0679297000169754,-2.5435101985931396,1.363781452178955,-2.543520450592041,-2.5435101985931396,-0.5270178318023682,0.5707584023475647,2.6704790592193604
120422,-0.03321079909801483,-0.13096563518047333,-1.1631263494491577,0.6420169472694397,0.8152209520339966,0.642004668712616,1.505019187927246,0.64200758934021,0.6420045495033264,-0.9930366277694702,-0.8390531539916992,-0.3750528395175934
122668,-0.6427667737007141,0.2961958050727844,-0.37020695209503174,-2.2751669883728027,-0.7118832468986511,-2.2751622200012207,1.4075809717178345,-2.2751641273498535,-2.2751622200012207,-0.9364163875579834,1.1533894538879395,1.2159289121627808
122749,-0.1537037342786789,0.8662489056587219,-0.19498753547668457,0.2489263266324997,0.9027519226074219,0.2489425390958786,0.9351824522018433,0.2489328235387802,0.2489425390958786,0.3039660155773163,0.23512080311775208,0.37241318821907043
122832,-1.3810919523239136,0.3956151306629181,-1.3742642402648926,-2.294297218322754,0.4082525968551636,-2.2942914962768555,2.1321756839752197,-2.294295310974121,-2.2942914962768555,-1.524214506149292,1.9517085552215576,1.0913628339767456
122899,-1.36720871925354,-0.13418211042881012,-1.0303610563278198,-2.3493332862854004,-0.16567184031009674,-2.349339246749878,1.1263846158981323,-2.349337339401245,-2.3493387699127197,-1.4452555179595947,0.7066484093666077,0.5246970057487488
122967,-1.0936609506607056,-0.3848913609981537,-0.8551506400108337,-2.373584747314453,0.7892549633979797,-2.3735954761505127,2.072568893432617,-2.3735897541046143,-2.373595952987671,-0.6156785488128662,-0.5818163156509399,1.9676581621170044
123655,0.015232637524604797,1.1500418186187744,-0.32597601413726807,-1.937537670135498,0.5336452126502991,-1.9375184774398804,2.4310500621795654,-1.9375271797180176,-1.9375184774398804,-0.09546935558319092,-1.004878282546997,1.6492149829864502
123983,-0.8349402546882629,0.12474410235881805,-0.19194002449512482,-0.24925386905670166,-0.3966260552406311,-0.2492436319589615,-0.0638066977262497,-0.24924726784229279,-0.24924355745315552,-0.5045744776725769,1.3375027179718018,0.7684687972068787
124123,0.06757386028766632,0.2580000162124634,-0.40450453758239746,-2.130408763885498,0.7007179260253906,-2.1304078102111816,1.7635269165039062,-2.1304075717926025,-2.1304078102111816,-0.0898694097995758,-0.6717123985290527,1.6912449598312378
124414,0.7871090769767761,-0.24664734303951263,0.2565940022468567,0.32129091024398804,0.022306695580482483,0.3212708830833435,0.6804701685905457,0.32127755880355835,0.3212709426879883,0.3354617655277252,-0.5037776231765747,-0.12952253222465515
124483,-1.3015241622924805,-0.5868825316429138,-0.7313037514686584,-2.2573602199554443,0.40835392475128174,-2.2573788166046143,1.713993787765503,-2.257371187210083,-2.2573788166046143,-0.6984713077545166,-0.8633192777633667,1.05813467502594
124489,-1.0261021852493286,-0.19238333404064178,-1.1254630088806152,-2.3340401649475098,1.01213538646698,-2.334047794342041,2.343027114868164,-2.3340442180633545,-2.334048271179199,-0.8231170773506165,0.3733401894569397,1.636618733406067
124552,-0.11584500968456268,-0.257079541683197,-0.4278137683868408,0.17865130305290222,0.9287762641906738,0.17864133417606354,0.9494556784629822,0.17864440381526947,0.17864137887954712,0.017890069633722305,-0.22438743710517883,0.5849190354347229
125167,1.1009180545806885,0.1768348664045334,0.4283131957054138,0.4322724938392639,0.1205122321844101,0.4322618842124939,0.660225510597229,0.43226373195648193,0.4322618842124939,0.618704080581665,-0.8789884448051453,-0.22405867278575897
125336,-0.7727656960487366,-0.22775425016880035,-0.25217655301094055,-2.5773379802703857,-0.12015874683856964,-2.5773396492004395,0.8220526576042175,-2.5773367881774902,-2.5773394107818604,-0.4107908308506012,-0.3379727900028229,1.6512311697006226
125500,-1.0502212047576904,0.31779545545578003,-0.9352676272392273,-2.611476421356201,0.18714232742786407,-2.6114771366119385,1.0444689989089966,-2.611478805541992,-2.6114766597747803,-1.1030372381210327,0.3701464831829071,0.774602472782135
